entertainment_id,type,title,description,rating,content_rating_id,release_year,number_of_reviews
169,Anime,"Mayo Elle Otokonoko","Located far from town, standing on a headland, is Ginga Private Academy. The school buildings are refined and graceful, and waterways wend through the grounds. It is a large facility with 600 students in primary, middle, and high school sections, all studying the performing arts. One spring, a certain boy transfers in...",4.67,"PG-13 - Teens 13 or older",2010,332
257,Anime,"Sekirei: Pure Engagement Episode 0","Episode 0, consisting of two subepisodes: ""Sekirei Shindan"" (鶺鴒診断) and ""Sekirei Yoka"" (鶺鴒余暇), of Sekirei: Pure Engagement included on the first DVD/BD volume.",7.19,"R+ - Mild Nudity",2010,26410
381,Anime,Coppelion,"At first glance, Ibara Naruse and her friends Aoi Fukasaku and Taeko Nomura look like average, carefree high school students. But the streets they walk on, their destination, and their surroundings are anything but normal. As they continue forward, the trio find themselves stepping deeper into an uninhabitable version of Tokyo, one that has been ravaged by a nuclear disaster 20 years ago. As part of the Dispatch 3rd Special Force Coppelion, known as the Health Care team, Ibara, Aoi, and Taeko are supported by the Japanese Ground Self-Defense Force (JGSDF) and Colonel Onihei Mishima as they scour the eerily silent streets for survivors. Finding the last remaining humans and having them evacuated by the JGSDF's helicopters is a daily occurrence for the girls. But as their work progresses, Ibara and her friends start to question their own humanity—namely, how they themselves are able to survive in Tokyo without any protective gear. [Written by MAL Rewrite]",6.47,"PG-13 - Teens 13 or older",2013,52728
325,Anime,"Kaba no Potomasu","Potomas the Hippo has a secret-he can speak like a human being, but only the young kids Maki and Toshi realize it. He also wears a bright green T-shirt with a giant letter ""P"" on it, but this is supposed to be nicely inconspicuous. Momentarily forgetting to keep quiet, Potomas speaks to a child he has just saved from drowning. Rumors soon spread about a talking hippo, and Potomas is forced to go on the run.",0,"PG - Children",1988,0
440,Anime,"Big X","Invited to Nazi Germany during World War II, Dr. Asagumo is asked by Hitler  to collaborate with him on the research of the new weapon ""Big X"". Concerned about the possible effects of the completion of Big X, Dr. Asagumo intentionally delays the progress of the research, conspiring with his co-researcher, the devious Dr. Engel. Immediately before Germany is defeated by the Allies, Dr. Asagumo implants a card inscribed with the secret of Big X in his son, Shigeru, and is then shot to death by the German army. Twenty years later, the card is discovered in the body of Shigeru, who is then living in Tokyo. Soon, an organization claiming alliance with the Nazis appears, steals the card, and completes the Big X project. Dr. Engel's grandson has joined the Nazi Alliance. The completed Big X is then revealed to be a drug that can expand the human body without limitation. Recovering Big X from the enemy, Shigeru's son Akira fearlessly challenges the Nazi Alliance and Hans Engel, who are plotting to conquer the world. (Souce: Wikipedia)",6.39,"G - All Ages",1964,297
372,Anime,"Be-Bop Highschool","For the invincible and basically happy punk lads Hiroshi and Toru, what they care about every day is to get a lot of attention from girls and to win the fights against the lads from other schools. Whenever provoked, they just go out fighting and settle the situation no matter what it costs. (Source: AniDB)",7.48,"R+ - Mild Nudity",1990,1907
183,Anime,Goddamn,"Car racing anime, based on the manga by Kaoru Shintani that serialised in Big Comic Superior from 1988 to 1990.",5.82,"PG-13 - Teens 13 or older",1990,1281
232,Anime,"Aisai Nikki","Sanae is the wife that anyone would be jealous of. She is young, very sexy and gentle. However, after 4 years of marriage, her husband worries if is he good enough for his wife. For a long time he is not able to have a sex with Sanae, but she never complained about it. He starts to think of way to make his dear wife happy and finally asks for his friend to have a sex with his wife. While he's secretly watching his wife with other man, he starts to feel incredibly stimulated...",6.4,"Rx - Hentai",2010,4754
278,Anime,"Appleseed XIII","After facing massive destruction from a devastating war, the city Olympus has become the last stronghold as the center of command for the world. In order to protect the city from a group of terrorists known as the Argonauts, former LAPD SWAT member, Deunan Knotts, runs special military forces consisting of Biroids (cloned humans) and her cyborg partner Brialeos. Knotts must protect the city at all costs but is met with difficulties when Al Ceides, the Argonaut leader thought to be dead, resurfaces and causes problems.  (Source: FUNimation)",6.29,"R - 17+ (violence & profanity)",2011,4204
437,Anime,"McDull: Gushi","McDull is not the brightest kid on the block, but he continually tries to do his best and please his mother. Although it seems that he may not be destined for great things in life as his mother wishes, McDull never gives up. The story focuses on several tales about McDull and his childhood. This is told as a narrative reflection of a now adult McDull. These tales muddle up in imaginative uses of Cantonese and heaps of local Hong Kong culture. From tales about a turkey dinner to dreams of following in Lee Lai-shan's footsteps, McDull faces ebbs and flows with his demanding but devoted mother. (Source: Wikipedia)",6.21,"G - All Ages",2001,164
268,Anime,"McDull: Boluo You Wang Zi","McDull, Prince de la Bun is a 2004 animated Hong Kong film directed by Yuen Toe. Telling the life a the fictional pig McDull, it is a sequel to My Life as McDull (2001) and it was followed by McDull, the Alumni (2006). (Source: Wikipedia)",6.2,"G - All Ages",2004,111
408,Anime,"Major: Message","Thirteen years after achieving major success with the Indiana Hornets, Gorou Honda's career as a pitcher ended abruptly after sustaining a horrible injury. Inspired by his father, who continued playing baseball despite major setbacks, Gorou plans to restart his baseball career and play in a new position. However, his strong dedication to train has puzzled his family, especially his young daughter Izumi, who is frustrated with the absence of her father from her lives. Faced by another tough obstacle, Gorou once again decides to prove his resolve through his beloved sport. [Written by MAL Rewrite]",8.15,"PG-13 - Teens 13 or older",2010,17374
204,Anime,"Houkago no Pleiades","Subaru is a young girl who likes to see the stars. One day, she opens the door to her school's observation room, only to find a large indoor garden instead! She meets a boy named Minato who says some strange things, telling her to leave soon after their meeting. As if the day wasn't weird enough, Subaru accidentally finds a strange blobby creature who runs off with her compass, leading her to stumble into a club room with girls wearing witch costumes! Subaru recognizes her friend Aoi in the group, and despite Aoi's protests, Subaru decides to join the club. Shortly after, she gets a strange automobile-like staff and a magical transformation from the club's ""president,"" the blobby creature from earlier, known as a Pleiadian. Aoi and the other members—Itsuki, Hikaru, and Nanako—have been looking for engine fragments of the spaceship that the Pleiadian used to travel in, so that it can go back to its home. But it seems that these girls are not the only ones searching for the fragments... [Written by MAL Rewrite]",6.13,"G - All Ages",2011,8886
360,Anime,"Sekaiichi Hatsukoi","After having to deal with jealousy from his co-workers for working under his father's name, prideful literary editor Ritsu Onodera is determined to establish himself in the industry. To accomplish this, he quits his job at his father's publishing company and transfers to Marukawa Publishing. But instead of being placed in their literary division, Ritsu finds himself working as the rookie manga editor for the Emerald editing department, a team that operates under extremely tight schedules in order to meet deadlines. There, Ritsu is introduced to the infamous editor-in-chief Masamune Takano, a persistent man who strives for results. As it turns out, Takano is actually Ritsu's high school love, and it is the aftermath of that heartbreak has caused Ritsu's reluctance to fall in love again. Now with the two reunited after several years of separation, the reestablishment of their relationship is marked by Takano's vow to make Ritsu say that he loves him again. Sekaiichi Hatsukoi follows three couples that are interconnected within the manga industry, with each being subject to the budding of first love.  [Written by MAL Rewrite]",7.64,"PG-13 - Teens 13 or older",2011,117771
401,Anime,"Oresama Kingdom","The story centers on Nonoha Nonohara, a young manga artist who just enrolled in a new school. She finds herself surrounded by a group of three ""super-cute"" guys. (Source: MU)",6.26,"G - All Ages",2011,880
